Flight ID,Flight Number,Airline,Plane,Origin City,Origin Airport,Origin Code,Origin Country,Destination City,Destination Airport,Destination Code,Destination Country,Departure Time,Arrival Time,Duration (Hours),Operating Days,Economy Fare (USD),Business Fare (USD),First Fare (USD),Route Type,Distance Category
1298,FL1298,IndiGo,6E6595,Bangalore,Kempegowda International Airport,BLR,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,12:20,14:30,2.17,Friday,10201.0,,,Domestic,Short-haul
1299,FL1299,IndiGo,6E6779,Bangalore,Kempegowda International Airport,BLR,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,01:40,03:50,2.17,Monday,10201.0,,,Domestic,Short-haul
1300,FL1300,IndiGo,6E6595,Bangalore,Kempegowda International Airport,BLR,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,12:20,14:30,2.17,Thursday,10201.0,,,Domestic,Short-haul
1301,FL1301,IndiGo,6E6595,Bangalore,Kempegowda International Airport,BLR,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,12:20,14:30,2.17,Saturday,10201.0,,,Domestic,Short-haul
1302,FL1302,Go First,G8803,Bangalore,Kempegowda International Airport,BLR,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:45,20:55,2.17,Saturday,10201.0,,,Domestic,Short-haul
1303,FL1303,IndiGo,6E6028,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,19:45,20:30,0.75,Tuesday,5519.0,,,Domestic,Short-haul
1304,FL1304,IndiGo,6E6028,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,19:45,20:30,0.75,Sunday,5519.0,,,Domestic,Short-haul
1305,FL1305,IndiGo,6E6037,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,14:30,15:20,0.83,Sunday,5519.0,,,Domestic,Short-haul
1306,FL1306,IndiGo,6E6037,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,14:30,15:20,0.83,Wednesday,5519.0,,,Domestic,Short-haul
1307,FL1307,IndiGo,6E6028,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,19:45,20:30,0.75,Saturday,5660.0,,,Domestic,Short-haul
1308,FL1308,IndiGo,6E6028,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,19:45,20:30,0.75,Thursday,5812.0,,,Domestic,Short-haul
1309,FL1309,IndiGo,6E6037,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,14:30,15:20,0.83,Monday,6161.0,,,Domestic,Short-haul
1310,FL1310,IndiGo,6E6037,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,14:30,15:20,0.83,Friday,6161.0,,,Domestic,Short-haul
1311,FL1311,IndiGo,6E7361,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,18:05,19:20,1.25,Friday,6564.0,,,Domestic,Short-haul
1312,FL1312,IndiGo,6E7361,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,18:05,19:20,1.25,Sunday,6564.0,,,Domestic,Short-haul
1313,FL1313,IndiGo,6E7361,Bangalore,Kempegowda International Airport,BLR,India,Calicut,Calicut International Airport,CCJ,India,18:05,19:20,1.25,Wednesday,6564.0,,,Domestic,Short-haul
1314,FL1314,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Monday,9843.0,,,Domestic,Short-haul
1315,FL1315,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Wednesday,11214.0,,,Domestic,Short-haul
1316,FL1316,IndiGo,6E6182,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,22:00,00:25,2.42,Friday,11333.0,,,Domestic,Short-haul
1317,FL1317,IndiGo,6E6182,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,22:00,00:25,2.42,Monday,11333.0,,,Domestic,Short-haul
1318,FL1318,IndiGo,6E6182,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,22:00,00:25,2.42,Sunday,11333.0,,,Domestic,Short-haul
1319,FL1319,IndiGo,6E6182,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,22:00,00:25,2.42,Wednesday,11333.0,,,Domestic,Short-haul
1320,FL1320,IndiGo,6E469,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,15:35,18:05,2.50,Saturday,11333.0,,,Domestic,Short-haul
1321,FL1321,IndiGo,6E469,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,15:35,18:05,2.50,Thursday,11333.0,,,Domestic,Short-haul
1322,FL1322,IndiGo,6E469,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,15:35,18:05,2.50,Tuesday,11333.0,,,Domestic,Short-haul
1323,FL1323,IndiGo,6E415,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,08:50,11:25,2.58,Friday,11333.0,,,Domestic,Short-haul
1324,FL1324,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Saturday,11333.0,,,Domestic,Short-haul
1325,FL1325,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Sunday,11333.0,,,Domestic,Short-haul
1326,FL1326,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Friday,11333.0,,,Domestic,Short-haul
1327,FL1327,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Monday,11333.0,,,Domestic,Short-haul
1328,FL1328,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Tuesday,11333.0,,,Domestic,Short-haul
1329,FL1329,IndiGo,6E415,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,08:50,11:25,2.58,Wednesday,11333.0,,,Domestic,Short-haul
1330,FL1330,IndiGo,6E415,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,08:50,11:25,2.58,Sunday,11333.0,,,Domestic,Short-haul
1331,FL1331,IndiGo,6E838,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,19:15,21:50,2.58,Thursday,11333.0,,,Domestic,Short-haul
1332,FL1332,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Friday,11333.0,,,Domestic,Short-haul
1333,FL1333,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Tuesday,11333.0,,,Domestic,Short-haul
1334,FL1334,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Saturday,11333.0,,,Domestic,Short-haul
1335,FL1335,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Thursday,11333.0,,,Domestic,Short-haul
1336,FL1336,Go First,G8805,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,05:45,08:30,2.75,Sunday,11333.0,,,Domestic,Short-haul
1337,FL1337,IndiGo,6E469,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,15:35,18:05,2.50,Wednesday,11452.0,,,Domestic,Short-haul
1338,FL1338,IndiGo,6E415,Bangalore,Kempegowda International Airport,BLR,India,Jaipur,Jaipur International Airport,JAI,India,08:50,11:25,2.58,Tuesday,11452.0,,,Domestic,Short-haul
1339,FL1339,SpiceJet,SG324,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,20:05,21:25,1.33,Sunday,6662.0,,,Domestic,Short-haul
1340,FL1340,Vistara,UK867,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,12:45,14:05,1.33,Wednesday,6960.0,7922.0,24867.0,Domestic,Short-haul
1341,FL1341,Vistara,UK867,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,12:45,14:05,1.33,Tuesday,7146.0,8095.0,22470.0,Domestic,Short-haul
1342,FL1342,Go First,G8285,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,15:45,16:55,1.17,Tuesday,7430.0,,,Domestic,Short-haul
1343,FL1343,Go First,G8285,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,15:45,16:55,1.17,Wednesday,7430.0,,,Domestic,Short-haul
1344,FL1344,Go First,G8285,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,15:45,16:55,1.17,Monday,7430.0,,,Domestic,Short-haul
1345,FL1345,Go First,G8285,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,15:45,16:55,1.17,Sunday,7548.0,,,Domestic,Short-haul
1346,FL1346,Go First,G8285,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,15:45,16:55,1.17,Thursday,7548.0,,,Domestic,Short-haul
1347,FL1347,IndiGo,6E806,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,21:40,22:40,1.00,Friday,7549.0,,,Domestic,Short-haul
1348,FL1348,IndiGo,6E806,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,21:40,22:40,1.00,Sunday,7549.0,,,Domestic,Short-haul
1349,FL1349,IndiGo,6E6345,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,13:00,14:10,1.17,Sunday,7549.0,,,Domestic,Short-haul
1350,FL1350,AirAsia India,I51453,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,13:40,14:45,1.08,Saturday,7550.0,,,Domestic,Short-haul
1351,FL1351,AirAsia India,I51453,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,13:40,14:45,1.08,Monday,7550.0,,,Domestic,Short-haul
1352,FL1352,AirAsia India,I51453,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,13:40,14:45,1.08,Sunday,7550.0,,,Domestic,Short-haul
1353,FL1353,AirAsia India,I51453,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,13:40,14:45,1.08,Wednesday,7550.0,,,Domestic,Short-haul
1354,FL1354,AirAsia India,I5818,Bangalore,Kempegowda International Airport,BLR,India,Vasco da Gama,Dabolim Airport,GOI,India,05:30,06:40,1.17,Monday,7550.0,,,Domestic,Short-haul
1355,FL1355,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Thursday,10842.0,,,Domestic,Short-haul
1356,FL1356,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Monday,11016.0,,,Domestic,Short-haul
1357,FL1357,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Tuesday,11016.0,,,Domestic,Short-haul
1358,FL1358,IndiGo,6E451,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,18:20,20:45,2.42,Friday,11132.0,,,Domestic,Short-haul
1359,FL1359,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Thursday,11132.0,,,Domestic,Short-haul
1360,FL1360,IndiGo,6E451,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,18:20,20:45,2.42,Wednesday,11132.0,,,Domestic,Short-haul
1361,FL1361,IndiGo,6E451,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,18:20,20:45,2.42,Tuesday,11132.0,,,Domestic,Short-haul
1362,FL1362,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Wednesday,11132.0,,,Domestic,Short-haul
1363,FL1363,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Saturday,11132.0,,,Domestic,Short-haul
1364,FL1364,IndiGo,6E451,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,18:20,20:45,2.42,Thursday,11132.0,,,Domestic,Short-haul
1365,FL1365,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Monday,11132.0,,,Domestic,Short-haul
1366,FL1366,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Sunday,11132.0,,,Domestic,Short-haul
1367,FL1367,IndiGo,6.00E+196,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,13:20,15:45,2.42,Tuesday,11132.0,,,Domestic,Short-haul
1368,FL1368,IndiGo,6E451,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,18:20,20:45,2.42,Sunday,11132.0,,,Domestic,Short-haul
1369,FL1369,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Tuesday,11132.0,,,Domestic,Short-haul
1370,FL1370,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Saturday,11132.0,,,Domestic,Short-haul
1371,FL1371,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Saturday,11132.0,,,Domestic,Short-haul
1372,FL1372,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Sunday,11132.0,,,Domestic,Short-haul
1373,FL1373,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Thursday,11132.0,,,Domestic,Short-haul
1374,FL1374,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Friday,11132.0,,,Domestic,Short-haul
1375,FL1375,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Friday,11132.0,,,Domestic,Short-haul
1376,FL1376,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Sunday,11132.0,,,Domestic,Short-haul
1377,FL1377,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Wednesday,11132.0,,,Domestic,Short-haul
1378,FL1378,Go First,G8808,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,10:50,13:20,2.50,Wednesday,11132.0,,,Domestic,Short-haul
1379,FL1379,IndiGo,6E6353,Bangalore,Kempegowda International Airport,BLR,India,Lucknow,Chaudhary Charan Singh International Airport,LKO,India,06:05,08:35,2.50,Monday,11132.0,,,Domestic,Short-haul
1380,FL1380,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Sunday,6839.0,,,Domestic,Short-haul
1381,FL1381,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Wednesday,6839.0,,,Domestic,Short-haul
1382,FL1382,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Friday,6839.0,,,Domestic,Short-haul
1383,FL1383,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Monday,6839.0,,,Domestic,Short-haul
1384,FL1384,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Thursday,7021.0,,,Domestic,Short-haul
1385,FL1385,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Tuesday,7021.0,,,Domestic,Short-haul
1386,FL1386,Vistara,UK511,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:10,08:00,0.83,Saturday,7021.0,,,Domestic,Short-haul
1387,FL1387,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Thursday,7418.0,,,Domestic,Short-haul
1388,FL1388,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Friday,7418.0,,,Domestic,Short-haul
1389,FL1389,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Tuesday,7418.0,,,Domestic,Short-haul
1390,FL1390,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Saturday,7418.0,,,Domestic,Short-haul
1391,FL1391,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Wednesday,7418.0,,,Domestic,Short-haul
1392,FL1392,IndiGo,6E857,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,07:00,07:50,0.83,Sunday,7418.0,,,Domestic,Short-haul
1393,FL1393,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Wednesday,7418.0,,,Domestic,Short-haul
1394,FL1394,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Friday,7418.0,,,Domestic,Short-haul
1395,FL1395,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Monday,7418.0,,,Domestic,Short-haul
1396,FL1396,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Tuesday,7418.0,,,Domestic,Short-haul
1397,FL1397,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Sunday,7418.0,,,Domestic,Short-haul
1398,FL1398,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Saturday,7418.0,,,Domestic,Short-haul
1399,FL1399,IndiGo,6E6992,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,15:05,16:00,0.92,Thursday,7418.0,,,Domestic,Short-haul
1400,FL1400,IndiGo,6E6875,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,18:25,19:25,1.00,Wednesday,7418.0,,,Domestic,Short-haul
1401,FL1401,IndiGo,6E6875,Bangalore,Kempegowda International Airport,BLR,India,Coimbatore,Coimbatore International Airport,CJB,India,18:25,19:25,1.00,Sunday,7418.0,,,Domestic,Short-haul
